age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba,actual_deposit
32,unemployed,single,university.degree,no,no,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.415,5099.1,1,0.8944556628729577,0.8944556628729577,1
29,admin.,single,university.degree,no,yes,cellular,jun,thu,4,999,0,nonexistent,-2.9,92.963,-40.8,1.235,5076.2,1,0.9244039124113693,0.9244039124113693,1
45,admin.,married,university.degree,yes,no,cellular,aug,wed,5,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6771476720376616,0.6771476720376616,0
32,admin.,single,university.degree,yes,no,cellular,jun,thu,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.9244039124113693,0.9244039124113693,1
61,retired,married,basic.9y,yes,no,telephone,aug,fri,2,999,0,nonexistent,-2.9,92.201,-31.4,0.869,5076.2,1,0.8602316872865892,0.8602316872865892,0
28,admin.,single,university.degree,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.244,5099.1,1,0.778898949355421,0.778898949355421,1
25,admin.,single,university.degree,yes,no,telephone,nov,mon,4,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1,0.8922997812907721,0.8922997812907721,0
35,admin.,single,high.school,yes,yes,cellular,aug,mon,4,2,3,success,-2.9,92.201,-31.4,0.884,5076.2,1,0.963832133093052,0.963832133093052,0
29,admin.,single,high.school,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.7804732205221452,0.7804732205221452,0
48,admin.,divorced,university.degree,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6794320061476764,0.6794320061476764,0
28,entrepreneur,married,basic.4y,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.596465599267019,0.596465599267019,0
28,admin.,single,university.degree,yes,no,cellular,oct,mon,4,17,3,failure,-1.1,94.601,-49.5,1.032,4963.6,1,0.9209042363679679,0.9209042363679679,0
48,blue-collar,married,basic.9y,yes,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6890497953136921,0.6890497953136921,0
57,unemployed,married,basic.4y,yes,no,cellular,jun,mon,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.9231028762940494,0.9231028762940494,1
25,student,single,high.school,yes,no,cellular,aug,fri,1,999,0,nonexistent,-2.9,92.201,-31.4,0.825,5076.2,1,0.9216985507328371,0.9216985507328371,0
35,management,married,university.degree,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.6010223301783874,0.6010223301783874,0
32,admin.,divorced,university.degree,yes,no,cellular,nov,fri,3,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.657415978614563,0.657415978614563,0
30,entrepreneur,married,high.school,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7922812586205464,0.7922812586205464,1
27,blue-collar,single,basic.9y,yes,yes,cellular,may,thu,4,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7870306066531928,0.7870306066531928,1
26,technician,single,professional.course,yes,no,cellular,apr,fri,2,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.809772225478498,0.809772225478498,0
56,admin.,married,high.school,yes,no,cellular,jul,fri,4,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6604079872939791,0.6604079872939791,1
35,student,single,university.degree,yes,yes,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.666441582026339,0.666441582026339,1
24,technician,single,professional.course,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7407896737176501,0.7407896737176501,0
45,admin.,married,university.degree,yes,yes,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7802241872507929,0.7802241872507929,0
49,admin.,married,basic.6y,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.483,5099.1,1,0.6746891343995215,0.6746891343995215,0
21,student,single,high.school,no,no,telephone,jul,thu,1,12,1,success,-1.7,94.215,-40.3,0.81,4991.6,1,0.9659074525709533,0.9659074525709533,1
29,admin.,single,high.school,yes,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.701621162490134,0.701621162490134,0
36,services,single,high.school,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6838122284757072,0.6838122284757072,0
42,management,married,university.degree,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6731623773893094,0.6731623773893094,0
47,services,married,high.school,yes,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6251058654442099,0.6251058654442099,0
37,management,single,university.degree,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6618987754409071,0.6618987754409071,0
32,technician,divorced,basic.9y,yes,yes,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1,0.6804165209737576,0.6804165209737576,0
31,admin.,married,university.degree,yes,no,telephone,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5994900271434421,0.5994900271434421,0
32,technician,single,university.degree,no,no,cellular,oct,tue,1,999,1,failure,-3.4,92.431,-26.9,0.728,5017.5,1,0.9312785552245099,0.9312785552245099,1
36,blue-collar,married,basic.6y,yes,yes,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.6375823763164372,0.6375823763164372,0
47,admin.,divorced,university.degree,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6183849321373981,0.6183849321373981,0
52,blue-collar,married,basic.9y,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.629719957589353,0.629719957589353,0
59,retired,married,high.school,yes,no,cellular,jul,fri,17,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.760468341758218,0.760468341758218,1
46,admin.,married,high.school,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.9323057169675012,0.9323057169675012,1
37,technician,single,professional.course,yes,no,cellular,nov,wed,1,999,0,nonexistent,-1.1,94.767,-50.8,1.044,4963.6,1,0.9418335324692052,0.9418335324692052,1
32,technician,married,professional.course,no,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.6030205251096894,0.6030205251096894,0
34,blue-collar,married,basic.9y,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,1,0.6002642410605828,0.6002642410605828,0
39,management,married,university.degree,no,no,cellular,jun,mon,1,999,1,failure,-1.7,94.055,-39.8,0.72,4991.6,1,0.9284102942913746,0.9284102942913746,0
30,technician,married,university.degree,no,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.7075277659003987,0.7075277659003987,0
45,blue-collar,married,basic.9y,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.687687439457214,0.687687439457214,0
21,student,single,high.school,no,no,cellular,aug,thu,3,999,0,nonexistent,-2.9,92.201,-31.4,0.873,5076.2,1,0.9216985507328371,0.9216985507328371,0
47,admin.,divorced,high.school,yes,no,cellular,sep,tue,1,3,1,success,-3.4,92.379,-29.8,0.77,5017.5,1,0.9659074525709533,0.9659074525709533,0
52,blue-collar,divorced,basic.4y,yes,no,cellular,apr,thu,1,999,1,failure,-1.8,93.075,-47.1,1.41,5099.1,1,0.7004771373414801,0.7004771373414801,0
53,technician,married,professional.course,yes,yes,cellular,mar,mon,1,999,1,failure,-1.8,93.369,-34.8,0.646,5008.7,1,0.9291012996111548,0.9291012996111548,0
28,technician,single,university.degree,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.7032592326022009,0.7032592326022009,0
28,admin.,single,university.degree,yes,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6887045710106268,0.6887045710106268,0
34,blue-collar,married,basic.9y,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.787910310302044,0.787910310302044,0
37,admin.,single,university.degree,yes,no,cellular,mar,thu,2,999,1,failure,-1.8,93.369,-34.8,0.654,5008.7,1,0.9341729793822412,0.9341729793822412,0
51,admin.,single,university.degree,no,no,cellular,jun,fri,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,0.9250090283661481,0.9250090283661481,1
28,services,divorced,high.school,no,yes,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.7427783703924229,0.7427783703924229,1
37,blue-collar,married,basic.6y,yes,no,cellular,oct,thu,1,999,0,nonexistent,-3.4,92.431,-26.9,0.74,5017.5,1,0.9041047167144993,0.9041047167144993,0
44,technician,married,university.degree,no,no,cellular,jun,wed,2,999,1,failure,-1.7,94.055,-39.8,0.715,4991.6,1,0.9341729793822412,0.9341729793822412,1
58,retired,divorced,basic.4y,no,no,telephone,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.886,4991.6,1,0.6036076637135087,0.6036076637135087,0
29,admin.,married,high.school,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.7187982381867509,0.7187982381867509,0
32,admin.,single,university.degree,yes,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6687141761885446,0.6687141761885446,0
37,admin.,married,high.school,yes,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6851320335298344,0.6851320335298344,0
49,admin.,divorced,high.school,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.7351288833657142,0.7351288833657142,0
31,blue-collar,married,basic.6y,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6956954324200539,0.6956954324200539,0
57,technician,married,professional.course,yes,no,cellular,nov,thu,4,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6175792590810117,0.6175792590810117,0
32,admin.,single,university.degree,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.8174546692451986,0.8174546692451986,0
29,technician,single,university.degree,yes,no,cellular,jul,fri,1,999,0,nonexistent,-2.9,92.469,-33.6,1.059,5076.2,1,0.9244039124113693,0.9244039124113693,0
30,technician,married,professional.course,no,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.27,5099.1,1,0.8181083606221233,0.8181083606221233,0
50,services,married,high.school,yes,no,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.656971189690983,0.656971189690983,1
34,services,married,university.degree,yes,yes,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.7228306981584336,0.7228306981584336,0
36,blue-collar,married,basic.6y,yes,yes,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7727992878409391,0.7727992878409391,0
42,management,married,university.degree,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6262083454140848,0.6262083454140848,0
49,self-employed,married,high.school,no,no,cellular,may,fri,3,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7782652365564572,0.7782652365564572,1
42,technician,married,professional.course,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6237727153996736,0.6237727153996736,0
41,services,divorced,high.school,no,yes,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6570445408403942,0.6570445408403942,0
56,technician,married,professional.course,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.610637385652244,0.610637385652244,0
39,admin.,married,professional.course,no,no,telephone,oct,tue,2,999,0,nonexistent,-3.4,92.431,-26.9,0.728,5017.5,1,0.899005092530098,0.899005092530098,0
29,management,single,university.degree,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6591178656018882,0.6591178656018882,0
43,blue-collar,married,basic.9y,no,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.6844032914324274,0.6844032914324274,0
28,blue-collar,single,high.school,no,no,cellular,jul,mon,3,999,0,nonexistent,-1.7,94.215,-40.3,0.827,4991.6,1,0.9397777218055259,0.9397777218055259,0
43,self-employed,single,high.school,no,no,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.705823596036808,0.705823596036808,0
37,management,married,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6666843006338682,0.6666843006338682,0
32,admin.,single,high.school,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6971583953300359,0.6971583953300359,0
39,admin.,single,high.school,no,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6405505971795921,0.6405505971795921,0
42,management,married,high.school,no,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6281814551666626,0.6281814551666626,0
28,admin.,single,university.degree,yes,no,cellular,oct,mon,1,6,2,success,-1.1,94.601,-49.5,1.032,4963.6,1,0.9653267785724896,0.9653267785724896,0
31,services,single,high.school,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.6175023180010978,0.6175023180010978,0
37,admin.,single,university.degree,yes,yes,cellular,jun,tue,3,999,0,nonexistent,-1.7,94.055,-39.8,0.702,4991.6,1,0.9442835374079104,0.9442835374079104,0
33,admin.,single,high.school,no,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.7180083113677704,0.7180083113677704,0
30,admin.,divorced,high.school,no,no,telephone,jun,fri,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.6007377460750395,0.6007377460750395,0
32,admin.,married,university.degree,yes,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.6272990389499258,0.6272990389499258,0
40,admin.,single,basic.9y,yes,no,cellular,may,thu,1,3,3,success,-1.8,93.876,-40.0,0.683,5008.7,1,0.9659074525709533,0.9659074525709533,1
38,admin.,divorced,high.school,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6670654962863252,0.6670654962863252,0
32,blue-collar,married,basic.9y,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6971389041995185,0.6971389041995185,0
29,technician,married,professional.course,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5903176511541766,0.5903176511541766,1
28,admin.,single,high.school,yes,no,cellular,jun,tue,1,999,2,failure,-2.9,92.963,-40.8,1.262,5076.2,1,0.9027792621382823,0.9027792621382823,1
71,retired,single,basic.4y,yes,no,cellular,apr,fri,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.917653394593445,0.917653394593445,1
33,technician,married,university.degree,yes,no,cellular,jul,wed,6,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6867318466082187,0.6867318466082187,0
76,retired,married,basic.4y,no,no,cellular,apr,tue,4,999,1,failure,-1.8,93.749,-34.6,0.638,5008.7,1,0.9341729793822412,0.9341729793822412,0
29,admin.,single,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6327219508564375,0.6327219508564375,0
40,admin.,single,high.school,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6824202552611153,0.6824202552611153,0
55,technician,married,university.degree,no,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6195532409330115,0.6195532409330115,0
31,services,married,high.school,yes,no,telephone,jun,wed,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.6049694262006471,0.6049694262006471,0
35,technician,divorced,professional.course,yes,yes,cellular,aug,fri,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5921864141066413,0.5921864141066413,0
48,admin.,married,university.degree,no,no,cellular,dec,mon,2,999,0,nonexistent,-3.0,92.713,-33.0,0.717,5023.5,1,0.9274985572928515,0.9274985572928515,0
48,self-employed,married,university.degree,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5904915256014793,0.5904915256014793,1
33,admin.,married,university.degree,no,no,telephone,jun,tue,2,999,0,nonexistent,-1.7,94.055,-39.8,0.761,4991.6,1,0.7663467089696798,0.7663467089696798,0
40,management,married,high.school,no,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6602271535401909,0.6602271535401909,0
44,services,married,high.school,yes,yes,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.264,5099.1,1,0.8436300889705717,0.8436300889705717,1
26,admin.,married,high.school,no,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6383914449776996,0.6383914449776996,0
32,admin.,married,university.degree,no,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6556003967514505,0.6556003967514505,0
32,management,married,university.degree,yes,no,telephone,mar,wed,1,999,0,nonexistent,-1.8,93.369,-34.8,0.634,5008.7,1,0.9347833751359409,0.9347833751359409,0
25,student,single,high.school,yes,no,cellular,nov,mon,3,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1,0.9304840865993347,0.9304840865993347,0
39,technician,married,university.degree,yes,no,cellular,oct,fri,1,7,2,failure,-3.4,92.431,-26.9,0.739,5017.5,1,0.955104019355407,0.955104019355407,0
30,self-employed,single,university.degree,yes,no,cellular,sep,tue,1,999,0,nonexistent,-3.4,92.379,-29.8,0.788,5017.5,1,0.9233619287325019,0.9233619287325019,0
53,management,married,university.degree,no,no,cellular,jul,wed,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6497793280974407,0.6497793280974407,0
30,unemployed,single,university.degree,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6946187724819723,0.6946187724819723,1
51,unemployed,married,professional.course,yes,yes,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6311403477750633,0.6311403477750633,1
52,technician,married,basic.9y,yes,no,cellular,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.6224084549680439,0.6224084549680439,0
44,blue-collar,married,basic.9y,yes,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6549384493199791,0.6549384493199791,0
40,self-employed,married,high.school,yes,no,cellular,jul,mon,7,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6027702994134664,0.6027702994134664,0
32,technician,single,university.degree,no,no,cellular,apr,tue,1,999,0,nonexistent,-1.8,93.075,-47.1,1.453,5099.1,1,0.8768631106271143,0.8768631106271143,0
29,admin.,married,university.degree,no,no,cellular,aug,thu,1,999,0,nonexistent,-2.9,92.201,-31.4,0.851,5076.2,1,0.9213263463911986,0.9213263463911986,0
31,self-employed,married,university.degree,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.7118968536279214,0.7118968536279214,0
25,services,single,basic.6y,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.6057791508938457,0.6057791508938457,0
29,technician,married,high.school,no,no,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.668361453556601,0.668361453556601,0
49,admin.,married,high.school,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6479528747810437,0.6479528747810437,0
31,blue-collar,married,basic.9y,yes,no,cellular,may,wed,3,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.7624083688793372,0.7624083688793372,0
38,blue-collar,married,high.school,no,no,telephone,jun,thu,5,999,0,nonexistent,1.4,94.465,-41.8,4.955,5228.1,1,0.6009001524977597,0.6009001524977597,0
30,admin.,single,high.school,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.7135149970203323,0.7135149970203323,0
34,admin.,married,basic.9y,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.71686841538101,0.71686841538101,0
46,admin.,single,high.school,yes,yes,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1,0.8353604660746526,0.8353604660746526,0
32,admin.,divorced,high.school,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7973440915620386,0.7973440915620386,0
61,retired,married,basic.4y,yes,no,cellular,nov,mon,1,9,3,failure,-3.4,92.649,-30.1,0.714,5017.5,1,0.9525756211541214,0.9525756211541214,1
21,student,single,high.school,no,no,cellular,apr,mon,4,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.8538371799364207,0.8538371799364207,0
41,entrepreneur,divorced,professional.course,no,yes,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6590809717918978,0.6590809717918978,0
43,entrepreneur,married,basic.6y,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,1,0.7871406918352022,0.7871406918352022,0
34,admin.,married,university.degree,yes,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.264,5099.1,1,0.8377590668002912,0.8377590668002912,1
33,student,single,high.school,yes,yes,cellular,aug,tue,1,999,0,nonexistent,-2.9,92.201,-31.4,0.883,5076.2,1,0.9216985507328371,0.9216985507328371,0
30,admin.,single,basic.9y,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6692076132221592,0.6692076132221592,0
26,admin.,single,high.school,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7870306066531928,0.7870306066531928,0
57,admin.,married,university.degree,no,no,cellular,aug,wed,6,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6781114449540718,0.6781114449540718,0
31,services,single,university.degree,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7904665310620116,0.7904665310620116,0
20,student,single,basic.4y,yes,yes,cellular,apr,tue,1,999,1,failure,-1.8,93.749,-34.6,0.644,5008.7,1,0.9341729793822412,0.9341729793822412,1
47,blue-collar,married,basic.6y,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5950423835380984,0.5950423835380984,0
37,services,married,high.school,yes,yes,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7136846251706398,0.7136846251706398,0
51,retired,divorced,high.school,no,no,cellular,jul,wed,3,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,1,0.9418335324692052,0.9418335324692052,1
49,services,married,high.school,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6664803421534271,0.6664803421534271,0
43,blue-collar,married,basic.4y,no,yes,cellular,may,wed,1,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.6999776831743385,0.6999776831743385,0
31,technician,single,university.degree,yes,no,telephone,apr,tue,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.9033581119401854,0.9033581119401854,1
57,retired,married,basic.4y,yes,yes,telephone,apr,tue,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.8982281200245127,0.8982281200245127,1
27,admin.,married,high.school,yes,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.7074740827353447,0.7074740827353447,0
38,services,married,high.school,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5928298430486458,0.5928298430486458,0
51,technician,married,professional.course,yes,no,cellular,aug,mon,2,999,1,failure,-2.9,92.201,-31.4,0.821,5076.2,1,0.9089559152278613,0.9089559152278613,0
47,management,married,university.degree,yes,no,cellular,jul,wed,1,999,0,nonexistent,-2.9,92.469,-33.6,1.029,5076.2,1,0.9217391674570585,0.9217391674570585,0
41,admin.,divorced,high.school,no,no,cellular,jul,tue,3,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6620816059435126,0.6620816059435126,0
37,admin.,single,university.degree,no,no,cellular,sep,thu,1,3,4,success,-1.1,94.199,-37.5,0.879,4963.6,1,0.9659074525709533,0.9659074525709533,1
63,retired,divorced,basic.4y,yes,no,cellular,aug,fri,2,3,1,success,-2.9,92.201,-31.4,0.869,5076.2,1,0.964436915836843,0.964436915836843,0
58,admin.,married,university.degree,no,no,cellular,jul,mon,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6251776790615209,0.6251776790615209,0
46,admin.,married,high.school,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.6533498064547216,0.6533498064547216,0
29,admin.,married,high.school,yes,no,cellular,jun,tue,6,3,3,success,-1.7,94.055,-39.8,0.723,4991.6,1,0.9659074525709533,0.9659074525709533,0
30,unemployed,married,basic.9y,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6842381923108876,0.6842381923108876,0
24,admin.,single,high.school,yes,no,cellular,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6941353620486941,0.6941353620486941,0
45,management,married,university.degree,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6076615492903888,0.6076615492903888,0
31,blue-collar,married,basic.6y,no,no,telephone,jun,wed,4,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.636721187568066,0.636721187568066,0
40,self-employed,married,university.degree,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6291508507804902,0.6291508507804902,0
44,admin.,married,high.school,no,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6434571638820977,0.6434571638820977,0
46,housemaid,single,basic.9y,no,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.7457280639827575,0.7457280639827575,0
