age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba,actual_deposit
35,self-employed,married,university.degree,no,no,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.39081429962465075,0.39081429962465075,0
31,admin.,single,university.degree,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.443071072816978,0.443071072816978,0
33,blue-collar,single,basic.9y,yes,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.4849460465930156,0.4849460465930156,0
44,blue-collar,divorced,basic.4y,yes,yes,cellular,apr,mon,3,999,2,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.21559129701642699,0.21559129701642699,0
43,admin.,divorced,high.school,yes,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4725968588492025,0.4725968588492025,0
59,retired,married,basic.4y,yes,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.3334114674146842,0.3334114674146842,0
51,blue-collar,married,basic.4y,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.45356322447839587,0.45356322447839587,0
31,services,married,high.school,yes,no,cellular,may,thu,2,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.40712878251581747,0.40712878251581747,0
52,blue-collar,married,basic.4y,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5543763590354509,0.5543763590354509,0
59,retired,married,basic.9y,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5339557356924566,0.5339557356924566,0
50,housemaid,single,basic.4y,no,yes,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.4498792034539261,0.4498792034539261,0
33,admin.,divorced,high.school,no,no,telephone,nov,wed,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,0,0.4392286297557054,0.4392286297557054,0
44,admin.,married,high.school,no,no,telephone,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.45702890856178785,0.45702890856178785,0
28,technician,married,high.school,yes,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5084262869823535,0.5084262869823535,0
34,services,married,high.school,no,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.4222843522364453,0.4222843522364453,0
35,admin.,married,university.degree,yes,yes,cellular,jul,tue,20,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.05223863235774006,0.05223863235774006,0
32,technician,single,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.48599120447547783,0.48599120447547783,0
39,blue-collar,married,basic.9y,yes,yes,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.46774790486234,0.46774790486234,0
29,admin.,single,university.degree,yes,yes,cellular,may,tue,1,999,2,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.3833689096789894,0.3833689096789894,0
34,blue-collar,married,basic.4y,no,yes,telephone,may,tue,2,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0.11937294441362264,0.11937294441362264,0
34,entrepreneur,married,high.school,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5279101163162151,0.5279101163162151,0
47,services,divorced,high.school,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.35682893129575666,0.35682893129575666,0
37,admin.,married,basic.9y,yes,no,cellular,apr,mon,7,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.12320496380258811,0.12320496380258811,0
26,student,single,high.school,no,no,telephone,may,wed,4,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,0,0.14055607682697688,0.14055607682697688,0
32,management,single,high.school,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.4172213448186442,0.4172213448186442,0
40,self-employed,married,high.school,no,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.4211646747875519,0.4211646747875519,0
39,self-employed,married,basic.4y,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.42109641796841896,0.42109641796841896,0
33,admin.,single,university.degree,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5143302349740961,0.5143302349740961,0
40,admin.,single,professional.course,yes,no,cellular,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.4015059184669932,0.4015059184669932,0
33,self-employed,married,university.degree,yes,yes,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.36834531627332856,0.36834531627332856,0
39,unemployed,married,university.degree,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.44280572857871264,0.44280572857871264,0
30,technician,single,university.degree,yes,yes,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5434274251924575,0.5434274251924575,0
38,technician,single,university.degree,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.573859486970979,0.573859486970979,0
48,technician,married,professional.course,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.5178290286846574,0.5178290286846574,0
55,blue-collar,married,basic.4y,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4512141755401847,0.4512141755401847,0
40,admin.,divorced,professional.course,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.47798635925839916,0.47798635925839916,0
36,admin.,married,university.degree,yes,no,cellular,nov,fri,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,1,0.5240714431518511,0.5240714431518511,0
58,management,single,professional.course,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5247172075026305,0.5247172075026305,0
35,technician,single,university.degree,no,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.551722143062061,0.551722143062061,0
30,technician,married,professional.course,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5450484877608487,0.5450484877608487,0
37,technician,married,university.degree,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5488551789616125,0.5488551789616125,0
52,blue-collar,married,basic.4y,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5751540093206625,0.5751540093206625,0
35,services,married,basic.9y,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,1,0.5874494002090258,0.5874494002090258,0
38,services,married,high.school,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.5841451481765461,0.5841451481765461,0
34,blue-collar,single,high.school,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5221982748030753,0.5221982748030753,0
41,technician,married,university.degree,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.48249339546052633,0.48249339546052633,0
39,blue-collar,married,basic.6y,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4273525030635286,0.4273525030635286,0
54,housemaid,married,basic.4y,no,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.4669721584624876,0.4669721584624876,0
45,entrepreneur,married,basic.4y,yes,no,telephone,nov,tue,7,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.13194795977792306,0.13194795977792306,0
34,blue-collar,married,basic.6y,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.47710824102637267,0.47710824102637267,0
40,admin.,married,high.school,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5318811117796184,0.5318811117796184,0
60,management,married,university.degree,yes,no,cellular,aug,tue,14,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.44800474731221496,0.44800474731221496,0
34,blue-collar,married,professional.course,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.438856301349989,0.438856301349989,0
54,technician,married,professional.course,yes,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5289029975286483,0.5289029975286483,0
51,blue-collar,married,basic.9y,yes,yes,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5599832321056136,0.5599832321056136,0
57,services,married,high.school,yes,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,1,0.5841848597251178,0.5841848597251178,0
43,retired,married,basic.4y,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.3967875713441554,0.3967875713441554,0
42,management,married,university.degree,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5044774126287525,0.5044774126287525,0
41,admin.,married,university.degree,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.4871255542165085,0.4871255542165085,0
30,services,married,high.school,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4895831976001253,0.4895831976001253,0
52,management,married,professional.course,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.45894063503754096,0.45894063503754096,0
39,services,married,high.school,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5212582807398718,0.5212582807398718,0
44,technician,married,professional.course,no,no,cellular,may,mon,2,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.5817981391210134,0.5817981391210134,0
48,blue-collar,divorced,professional.course,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4339629633443372,0.4339629633443372,0
40,blue-collar,married,basic.9y,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5358760058612146,0.5358760058612146,0
36,housemaid,married,basic.6y,yes,no,telephone,may,fri,16,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.4417661216825226,0.4417661216825226,0
49,blue-collar,married,basic.9y,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3981721457748659,0.3981721457748659,0
36,services,married,high.school,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5897545123092696,0.5897545123092696,0
54,technician,married,university.degree,no,no,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.4709233093860664,0.4709233093860664,0
47,blue-collar,divorced,basic.9y,yes,yes,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.47650996695507786,0.47650996695507786,0
38,admin.,married,university.degree,no,no,telephone,may,fri,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.45941805956891496,0.45941805956891496,0
29,admin.,single,basic.9y,yes,no,cellular,may,mon,4,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.45424630642888686,0.45424630642888686,0
38,technician,single,university.degree,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,1,0.5644241752737683,0.5644241752737683,0
52,self-employed,married,basic.4y,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.24303776756912504,0.24303776756912504,0
47,blue-collar,married,basic.9y,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.49992625856669254,0.49992625856669254,0
24,admin.,single,university.degree,yes,no,telephone,jun,tue,21,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.22343990881324627,0.22343990881324627,0
47,technician,divorced,high.school,no,no,cellular,jul,thu,24,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.04330737675209586,0.04330737675209586,0
30,technician,single,professional.course,yes,yes,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5219489889375993,0.5219489889375993,0
32,blue-collar,married,basic.4y,no,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.49588267170178596,0.49588267170178596,0
38,blue-collar,married,basic.6y,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5376933553906456,0.5376933553906456,0
57,management,divorced,high.school,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.46153247200240244,0.46153247200240244,0
53,admin.,married,high.school,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5606083467914162,0.5606083467914162,0
32,student,single,university.degree,yes,no,telephone,jun,wed,12,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.4850438498208748,0.4850438498208748,0
41,blue-collar,married,basic.4y,yes,no,cellular,may,wed,8,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,0,0.20836957552855762,0.20836957552855762,0
32,admin.,single,university.degree,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.4568043259432329,0.4568043259432329,0
44,admin.,married,high.school,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4601687965663833,0.4601687965663833,0
52,blue-collar,divorced,high.school,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5886986383592122,0.5886986383592122,0
40,blue-collar,married,professional.course,no,no,telephone,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5335829910914404,0.5335829910914404,0
32,blue-collar,married,high.school,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.35420178424266985,0.35420178424266985,0
28,admin.,single,high.school,no,no,telephone,jun,wed,8,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.5452900269071209,0.5452900269071209,0
41,unemployed,married,basic.9y,yes,no,telephone,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.5679276672814652,0.5679276672814652,0
34,technician,married,professional.course,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.4443569691413547,0.4443569691413547,0
30,self-employed,married,professional.course,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.30745235634718293,0.30745235634718293,0
45,technician,married,university.degree,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.97,5228.1,0,0.33972743086981905,0.33972743086981905,0
27,blue-collar,married,basic.6y,no,no,telephone,may,tue,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.2278154090273821,0.2278154090273821,0
35,admin.,single,basic.4y,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4206121016982266,0.4206121016982266,0
34,management,married,university.degree,yes,no,cellular,nov,thu,2,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.5775993220581012,0.5775993220581012,0
42,blue-collar,married,basic.4y,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.5352600091976327,0.5352600091976327,0
50,technician,single,university.degree,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.38132047302557676,0.38132047302557676,0
40,admin.,married,university.degree,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5430546679427027,0.5430546679427027,0
49,admin.,divorced,high.school,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.43659483151963646,0.43659483151963646,0
32,blue-collar,single,professional.course,no,no,cellular,may,tue,6,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,1,0.5649636324185292,0.5649636324185292,0
31,admin.,single,university.degree,yes,no,cellular,aug,thu,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5377991210823206,0.5377991210823206,0
31,admin.,married,high.school,yes,yes,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.37231095591815555,0.37231095591815555,0
37,services,married,high.school,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.524662487267079,0.524662487267079,0
37,services,married,high.school,no,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.4980450677270077,0.4980450677270077,0
45,blue-collar,married,basic.4y,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.4983488534283056,0.4983488534283056,0
32,self-employed,married,high.school,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.4737988680935403,0.4737988680935403,0
54,housemaid,married,basic.4y,yes,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.27484402473073294,0.27484402473073294,0
46,technician,married,professional.course,no,no,cellular,nov,mon,3,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.37045414144372135,0.37045414144372135,0
54,services,single,basic.6y,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.44434640758449606,0.44434640758449606,0
31,technician,married,professional.course,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.28385081467807566,0.28385081467807566,0
33,management,married,university.degree,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.4908854219029056,0.4908854219029056,0
28,admin.,married,university.degree,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5112472121858049,0.5112472121858049,0
57,admin.,married,university.degree,no,yes,cellular,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,1,0.5617984870786316,0.5617984870786316,0
49,management,married,university.degree,no,no,cellular,may,fri,6,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.4024686970808258,0.4024686970808258,0
52,blue-collar,married,basic.9y,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5842011103280225,0.5842011103280225,0
29,services,married,high.school,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.43918085468455176,0.43918085468455176,0
28,technician,single,university.degree,no,yes,telephone,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.24848411344601073,0.24848411344601073,0
37,blue-collar,single,university.degree,no,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.5463280093952123,0.5463280093952123,0
46,technician,married,professional.course,yes,no,telephone,may,tue,1,999,1,failure,-1.8,92.893,-46.2,1.344,5099.1,0,0.056455137383042656,0.056455137383042656,0
42,entrepreneur,single,basic.4y,yes,no,cellular,nov,thu,3,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.34660148738410584,0.34660148738410584,0
44,self-employed,married,university.degree,no,no,telephone,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.3657149613423079,0.3657149613423079,0
35,blue-collar,married,basic.6y,no,no,cellular,apr,fri,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.4496609870264329,0.4496609870264329,0
53,blue-collar,married,basic.4y,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5393055005471868,0.5393055005471868,0
42,blue-collar,married,basic.9y,no,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5740284610464884,0.5740284610464884,0
37,blue-collar,single,professional.course,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.47412933926147494,0.47412933926147494,0
42,housemaid,single,basic.4y,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.35600714175324855,0.35600714175324855,0
49,admin.,married,high.school,yes,no,cellular,jul,mon,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.48390145704185844,0.48390145704185844,0
50,self-employed,married,professional.course,no,no,cellular,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.3097559096418753,0.3097559096418753,0
30,self-employed,married,basic.9y,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4617819623799679,0.4617819623799679,1
24,student,single,high.school,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5527823018834557,0.5527823018834557,0
52,services,divorced,high.school,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.509634834566999,0.509634834566999,0
37,technician,single,university.degree,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.48113479034481826,0.48113479034481826,0
35,blue-collar,divorced,basic.4y,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.3397496842443357,0.3397496842443357,0
29,unemployed,married,university.degree,yes,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,1,0.5594504365566283,0.5594504365566283,0
36,admin.,divorced,high.school,yes,no,cellular,may,tue,5,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,0,0.3407587838902684,0.3407587838902684,0
46,admin.,single,high.school,yes,no,telephone,nov,wed,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,0,0.20927985745065564,0.20927985745065564,0
51,admin.,married,basic.9y,no,yes,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.31462772635462694,0.31462772635462694,0
30,blue-collar,married,basic.4y,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3503301712758123,0.3503301712758123,0
60,retired,married,basic.4y,no,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.4614811830836841,0.4614811830836841,0
43,blue-collar,married,basic.4y,yes,yes,telephone,nov,tue,3,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.25546014385439886,0.25546014385439886,0
53,admin.,married,basic.4y,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5289930578823331,0.5289930578823331,0
60,admin.,married,high.school,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.542677706639081,0.542677706639081,0
41,management,single,university.degree,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.47295308871386144,0.47295308871386144,0
43,technician,married,professional.course,no,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.48995775910478895,0.48995775910478895,0
47,management,married,university.degree,no,no,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.29835171305636377,0.29835171305636377,0
28,management,married,university.degree,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.43553674027725126,0.43553674027725126,0
37,services,married,basic.6y,no,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.4478592978646279,0.4478592978646279,0
52,blue-collar,married,basic.9y,yes,no,cellular,jul,thu,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5782213636950666,0.5782213636950666,0
34,blue-collar,married,basic.9y,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5897545123092696,0.5897545123092696,0
32,technician,married,professional.course,yes,no,cellular,aug,mon,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.3882275176271786,0.3882275176271786,0
33,blue-collar,married,high.school,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.38914926711755055,0.38914926711755055,0
28,admin.,single,professional.course,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.38014154139385065,0.38014154139385065,0
42,blue-collar,married,basic.4y,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.503253349852272,0.503253349852272,0
53,blue-collar,divorced,basic.4y,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5545016187790405,0.5545016187790405,0
41,services,married,high.school,yes,yes,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5138814164513347,0.5138814164513347,0
33,blue-collar,single,basic.9y,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.494466581682959,0.494466581682959,0
26,admin.,single,university.degree,no,no,telephone,jul,mon,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.41813548331433914,0.41813548331433914,0
53,technician,married,university.degree,yes,yes,cellular,aug,mon,11,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.39375520160534105,0.39375520160534105,0
40,technician,married,university.degree,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.43256555964327187,0.43256555964327187,0
32,blue-collar,married,basic.6y,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.5755329650636433,0.5755329650636433,0
30,services,married,high.school,yes,no,cellular,nov,thu,1,999,1,failure,-0.1,93.2,-42.0,4.076,5195.8,1,0.5527695827675028,0.5527695827675028,0
40,housemaid,married,basic.4y,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.5791887458449093,0.5791887458449093,0
25,blue-collar,single,basic.6y,yes,no,cellular,may,fri,7,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,0,0.3399673468591521,0.3399673468591521,0
39,services,married,high.school,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.3915921355013084,0.3915921355013084,0
