age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability
49,management,married,university.degree,no,yes,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5140217853055081
31,entrepreneur,married,university.degree,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.637783221768812
50,admin.,divorced,basic.9y,no,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6569441270457516
24,student,single,high.school,yes,no,cellular,aug,fri,1,999,1,failure,-2.9,92.201,-31.4,0.869,5076.2,1,0.9174095337494784
32,blue-collar,married,basic.6y,yes,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5679525162946587
35,admin.,single,university.degree,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.531899842868957
32,admin.,single,university.degree,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5263586125204767
32,technician,divorced,basic.9y,yes,yes,cellular,may,wed,3,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1,0.6650442403871423
45,services,married,high.school,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4442384976133326
27,student,single,high.school,no,yes,cellular,jul,wed,2,999,1,failure,-2.9,92.469,-33.6,1.029,5076.2,1,0.9137774936324734
49,admin.,divorced,university.degree,no,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,1,0.9316769710126844
41,management,single,university.degree,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4526102207330693
44,blue-collar,married,basic.4y,yes,no,cellular,aug,tue,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6963809922891098
44,admin.,married,university.degree,no,no,cellular,nov,fri,5,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.5722317979488271
49,technician,single,professional.course,yes,no,cellular,jun,mon,1,3,1,success,-2.9,92.963,-40.8,1.215,5076.2,1,0.9635789467162076
35,technician,single,professional.course,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3683895266862061
41,management,married,basic.6y,no,no,cellular,sep,fri,1,999,0,nonexistent,-3.4,92.379,-29.8,0.803,5017.5,1,0.924277099320732
49,admin.,married,high.school,yes,no,cellular,jul,mon,11,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5705422247604782
47,entrepreneur,married,university.degree,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.49704370838499473
54,technician,married,university.degree,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.32633472994826385
38,admin.,single,university.degree,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5106652245511005
38,admin.,married,high.school,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5716160218771048
47,management,married,university.degree,yes,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6760045365299341
49,management,single,professional.course,no,no,cellular,may,wed,1,999,0,nonexistent,-1.8,92.893,-46.2,1.281,5099.1,1,0.7375295259321833
48,blue-collar,married,basic.9y,yes,yes,cellular,apr,thu,2,999,0,nonexistent,-1.8,93.075,-47.1,1.435,5099.1,1,0.528876735484022
35,technician,married,professional.course,no,no,cellular,aug,fri,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6504384612834784
24,blue-collar,single,basic.9y,yes,no,cellular,may,mon,3,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.6950118652489128
52,technician,married,professional.course,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6318265183865864
46,technician,married,professional.course,no,no,cellular,aug,thu,1,999,1,failure,-1.7,94.027,-38.3,0.904,4991.6,1,0.9264272042362892
34,technician,married,high.school,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,1,0.648108636972765
50,management,married,university.degree,no,no,cellular,aug,tue,3,4,1,success,-2.9,92.201,-31.4,0.883,5076.2,1,0.9650165519011713
26,admin.,single,university.degree,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.579507455269546
24,services,married,high.school,yes,no,cellular,jul,mon,4,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6520385506371352
36,admin.,married,high.school,yes,no,telephone,jun,wed,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,1,0.5575987490092202
32,housemaid,married,basic.4y,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.5917463456373049
34,admin.,single,university.degree,no,no,telephone,nov,fri,1,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,0,0.3613803030492269
46,housemaid,married,basic.9y,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4374113515492833
67,retired,married,basic.4y,no,no,telephone,nov,fri,4,999,1,failure,-3.4,92.649,-30.1,0.718,5017.5,1,0.9013857761675006
46,self-employed,married,university.degree,no,yes,cellular,jul,tue,12,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,0,0.47038412237336563
46,admin.,single,high.school,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.45216643021055797
37,blue-collar,married,basic.4y,no,yes,cellular,apr,fri,4,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.3035668940293082
52,housemaid,married,basic.6y,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.4727907235257196
44,services,married,high.school,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6627655933924166
29,technician,married,university.degree,no,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.9241436573448559
26,self-employed,married,university.degree,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.32283447601631887
31,admin.,married,university.degree,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5438480287459821
35,technician,married,professional.course,yes,no,cellular,may,wed,2,999,1,failure,-1.8,92.893,-46.2,1.334,5099.1,1,0.5985137498168478
43,admin.,married,high.school,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5371086791740756
38,blue-collar,divorced,basic.9y,no,no,telephone,jun,fri,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5795101928678329
42,admin.,divorced,high.school,yes,no,cellular,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.5772773191019771
33,entrepreneur,married,university.degree,no,yes,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.6087284591942922
53,admin.,divorced,university.degree,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6008592082840648
63,retired,married,basic.4y,no,no,cellular,jul,fri,1,999,0,nonexistent,-1.7,94.215,-40.3,0.896,4991.6,1,0.9421846011382365
56,admin.,married,university.degree,yes,no,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.6008592082840648
36,admin.,married,high.school,no,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.31783701510609336
31,admin.,single,university.degree,no,no,telephone,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.3058455016668373
45,admin.,married,basic.6y,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.46503569885597007
44,admin.,married,high.school,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.6199171554530817
38,blue-collar,married,basic.4y,no,yes,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.3340878371791169
33,technician,single,professional.course,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.967,5228.1,1,0.6693548791328211
52,entrepreneur,single,university.degree,yes,no,cellular,nov,mon,2,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.4730476606975424
27,admin.,single,high.school,yes,no,telephone,may,mon,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3971870614095763
56,services,divorced,basic.6y,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.29449822710770157
33,services,married,high.school,no,yes,cellular,may,mon,4,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.7864806558323574
31,admin.,single,university.degree,yes,yes,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,1,0.6742067501158386
50,housemaid,married,basic.4y,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5394838154227949
35,blue-collar,married,basic.9y,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.3478728000618332
35,student,single,university.degree,yes,yes,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.6933138433862356
36,blue-collar,single,basic.9y,no,no,telephone,may,mon,5,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.49029108129358834
52,blue-collar,married,basic.4y,yes,no,cellular,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.957,5228.1,1,0.6899875828373646
31,technician,married,professional.course,yes,no,cellular,jun,tue,3,11,2,failure,-2.9,92.963,-40.8,1.252,5076.2,1,0.9513245824032441
27,blue-collar,single,basic.4y,yes,no,cellular,apr,thu,1,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1,0.8516130251920541
30,admin.,married,high.school,no,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.6133732461274871
34,admin.,married,university.degree,no,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.638656715630133
41,admin.,single,high.school,yes,no,cellular,may,mon,3,999,1,failure,-1.8,92.893,-46.2,1.354,5099.1,1,0.8128323642288262
43,admin.,married,university.degree,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3907353602342651
24,student,single,professional.course,no,no,cellular,nov,mon,2,999,1,failure,-3.4,92.649,-30.1,0.722,5017.5,1,0.9242978981244125
55,admin.,married,university.degree,yes,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5538023037697176
41,blue-collar,married,basic.9y,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7827114287518184
42,retired,married,professional.course,yes,no,telephone,jun,wed,17,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,0,0.34863799004498036
40,blue-collar,married,basic.9y,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.47752666565379304
46,blue-collar,married,basic.9y,yes,no,telephone,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.959,5228.1,0,0.4196181536059457
51,technician,divorced,professional.course,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5952454109714662
30,admin.,single,university.degree,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6837909905867114
31,admin.,married,high.school,yes,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.3113172618849117
30,services,divorced,basic.9y,no,yes,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5045715455776872
43,services,married,high.school,yes,yes,telephone,jul,mon,8,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6558445085437183
33,technician,single,university.degree,yes,yes,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.9241436573448559
50,management,married,high.school,yes,no,cellular,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6519214542424467
37,blue-collar,married,basic.6y,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.46937869285674366
30,admin.,single,university.degree,no,no,cellular,nov,fri,2,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,1,0.7050857611310847
32,services,married,high.school,yes,no,cellular,jun,tue,1,999,1,failure,-2.9,92.963,-40.8,1.262,5076.2,1,0.9153452952128556
29,admin.,single,university.degree,no,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5891451664137147
51,technician,single,university.degree,no,no,cellular,jun,fri,1,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,1,0.9248757763922141
30,technician,married,professional.course,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5730205999382967
29,blue-collar,married,professional.course,no,no,cellular,nov,wed,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6923382071753056
51,technician,married,professional.course,yes,no,cellular,aug,wed,16,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.13085829096436308
45,technician,married,professional.course,no,yes,cellular,aug,fri,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5818465376462153
42,blue-collar,divorced,basic.4y,no,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5359633105695961
53,blue-collar,married,basic.9y,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.4307013754262188
26,admin.,single,university.degree,no,no,telephone,oct,wed,1,999,2,failure,-1.1,94.601,-49.5,0.959,4963.6,1,0.7534778296847869
31,admin.,single,basic.9y,no,no,cellular,may,fri,4,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7939121119003233
41,management,married,university.degree,yes,no,telephone,jun,thu,8,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5752512644037526
35,management,married,university.degree,no,no,cellular,apr,mon,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.6749485440175044
56,retired,married,professional.course,yes,no,cellular,aug,mon,3,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.655431554751612
56,retired,married,high.school,yes,yes,cellular,aug,tue,1,3,2,success,-2.9,92.201,-31.4,0.883,5076.2,1,0.9650165519011713
45,technician,divorced,professional.course,yes,yes,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5114740317105657
40,management,married,high.school,no,yes,cellular,aug,wed,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6568824764369836
37,technician,single,professional.course,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.5509092220608401
53,technician,divorced,professional.course,no,no,telephone,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.966,5228.1,0,0.24926296925818156
24,blue-collar,married,basic.9y,yes,yes,telephone,may,fri,6,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0.5626217425481241
39,services,divorced,high.school,yes,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5383678617298857
39,admin.,married,high.school,yes,no,cellular,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.6495472211328168
59,retired,married,university.degree,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5573375285198577
34,entrepreneur,married,professional.course,no,no,telephone,aug,tue,1,999,0,nonexistent,-1.7,94.027,-38.3,0.895,4991.6,1,0.7583588385977442
34,blue-collar,married,basic.9y,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5952242144912475
47,services,married,basic.9y,yes,no,cellular,apr,thu,3,999,0,nonexistent,-1.8,93.075,-47.1,1.41,5099.1,1,0.500276559393343
51,technician,married,professional.course,yes,no,cellular,aug,tue,4,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.6554583109955621
55,blue-collar,married,basic.4y,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.527061981271118
29,housemaid,married,university.degree,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.4791693222654997
56,blue-collar,married,basic.9y,yes,no,telephone,may,fri,15,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.24077527758499048
44,blue-collar,divorced,basic.9y,yes,no,cellular,may,tue,1,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.72208527546477
30,technician,single,university.degree,yes,no,cellular,jul,wed,15,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.16921494752003866
53,blue-collar,divorced,basic.4y,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4267199634559889
43,services,married,basic.6y,yes,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.25,5099.1,1,0.7773769038490266
40,entrepreneur,married,university.degree,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6590047181178629
42,admin.,divorced,high.school,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,1,0.5541132946479824
38,blue-collar,married,basic.4y,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5639051756813626
28,technician,divorced,high.school,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5183832041327907
43,admin.,married,university.degree,yes,no,cellular,jul,tue,2,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6559597028112836
38,blue-collar,married,basic.6y,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5459868671222039
32,services,married,high.school,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.7912849703172357
22,student,single,professional.course,yes,no,cellular,aug,mon,2,999,1,failure,-2.9,92.201,-31.4,0.861,5076.2,1,0.912379427030493
54,technician,married,professional.course,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.574284714796208
28,self-employed,married,university.degree,yes,yes,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6848751969873124
51,technician,married,basic.6y,yes,yes,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4391848876232199
37,services,single,professional.course,yes,no,cellular,apr,mon,3,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.17702907344796073
42,technician,married,high.school,no,yes,telephone,nov,thu,1,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,0,0.2963313004419494
22,student,single,high.school,no,no,cellular,may,tue,2,999,2,failure,-1.8,92.893,-46.2,1.266,5099.1,1,0.8079479813307606
44,blue-collar,single,high.school,yes,yes,cellular,jul,mon,1,999,0,nonexistent,1.4,93.918,-42.7,4.96,5228.1,1,0.6474554470765909
41,management,married,university.degree,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.562857192820623
56,retired,married,basic.6y,yes,no,cellular,jul,tue,1,999,0,nonexistent,1.4,93.918,-42.7,4.961,5228.1,1,0.6425106966877778
32,admin.,divorced,university.degree,yes,yes,cellular,may,mon,5,999,0,nonexistent,-1.8,92.893,-46.2,1.244,5099.1,1,0.6758242083428838
45,services,married,basic.9y,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.39850602294573934
19,student,single,basic.9y,yes,no,cellular,mar,fri,4,999,0,nonexistent,-1.8,92.843,-50.0,1.64,5099.1,1,0.9405437624591378
31,blue-collar,married,basic.9y,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.6224537034601623
36,management,married,university.degree,no,yes,cellular,apr,wed,1,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,1,0.8546188001626588
35,services,divorced,high.school,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.39878034867736273
29,blue-collar,married,basic.9y,yes,no,cellular,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,1,0.7265060014907914
34,technician,married,high.school,no,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,1,0.6570824798504186
31,entrepreneur,married,basic.9y,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,1,0.5433740350768907
62,entrepreneur,married,university.degree,no,no,cellular,sep,tue,1,999,1,failure,-3.4,92.379,-29.8,0.77,5017.5,1,0.9230278843818758
29,admin.,single,basic.9y,no,yes,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.6137718799374041
35,management,married,university.degree,yes,no,cellular,nov,wed,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,1,0.6697636208531189
41,technician,single,university.degree,no,no,telephone,jun,tue,1,999,0,nonexistent,-2.9,92.963,-40.8,1.262,5076.2,1,0.8852100895006161
36,blue-collar,single,basic.9y,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5500136527189053
47,blue-collar,married,basic.4y,yes,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5457501956776036
34,blue-collar,married,basic.6y,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.47164443285017876
68,retired,single,university.degree,no,no,cellular,sep,mon,2,999,1,failure,-3.4,92.379,-29.8,0.739,5017.5,1,0.912039031027291
34,management,married,university.degree,yes,no,telephone,may,fri,16,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.13287398641955522
33,blue-collar,married,basic.6y,yes,no,cellular,may,thu,1,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,1,0.7167509065120842
31,admin.,single,university.degree,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5307828637824608
28,student,single,university.degree,no,no,telephone,jun,tue,5,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.6447414786934874
35,housemaid,married,basic.4y,no,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5859058172653553
32,technician,single,university.degree,yes,no,cellular,jul,fri,2,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6860898981314614
43,management,married,high.school,no,no,cellular,nov,thu,1,999,0,nonexistent,-3.4,92.649,-30.1,0.714,5017.5,1,0.9363757201015802
36,technician,married,professional.course,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5972322484970903
34,blue-collar,married,basic.9y,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5581157096121884
57,self-employed,married,basic.9y,yes,yes,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.27729469822506136
31,technician,single,university.degree,no,no,cellular,aug,mon,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5433766495501695
69,entrepreneur,married,high.school,no,no,cellular,jun,wed,2,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,1,0.9248757763922141
44,services,married,high.school,yes,no,telephone,jun,thu,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5173040243189324
48,technician,married,professional.course,no,yes,telephone,jul,thu,6,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.2581236664853318
38,technician,married,professional.course,yes,no,telephone,jun,fri,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.579122883934083
46,admin.,divorced,university.degree,yes,no,cellular,apr,wed,6,999,1,failure,-1.8,93.075,-47.1,1.415,5099.1,1,0.565869427358813
45,blue-collar,divorced,basic.9y,yes,no,cellular,jul,mon,2,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.6353016577384124
26,blue-collar,single,basic.9y,yes,yes,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3502508843401072
39,admin.,married,basic.6y,yes,no,telephone,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.327,5099.1,0,0.3392607808069694
49,management,divorced,university.degree,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3963542261769143
54,retired,divorced,basic.4y,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.38114986251923183
80,retired,married,basic.4y,yes,no,cellular,aug,wed,1,3,2,success,-2.9,92.201,-31.4,0.834,5076.2,1,0.9650165519011713
46,technician,married,professional.course,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5025274181496051
36,services,married,high.school,no,no,cellular,jul,wed,3,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,1,0.6815342352209155
31,blue-collar,married,basic.9y,yes,no,cellular,apr,fri,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,1,0.5779723041433762
45,blue-collar,married,basic.9y,no,no,telephone,may,mon,6,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.459549090955621
39,services,married,high.school,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3862095174077748
23,technician,single,high.school,yes,no,cellular,may,thu,3,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.7241991588147653
45,admin.,single,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.6489901452278107
45,entrepreneur,divorced,university.degree,yes,yes,telephone,may,thu,2,999,0,nonexistent,-1.8,92.893,-46.2,1.266,5099.1,1,0.5657289402669088
28,entrepreneur,single,high.school,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.6208102562376895
59,retired,married,professional.course,yes,no,cellular,aug,fri,2,3,2,success,-1.7,94.027,-38.3,0.905,4991.6,1,0.9664520739047134
