age,job,marital,education,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,predicted_deposit,probability,predicted_proba
39,admin.,married,university.degree,no,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.4894717904742486,0.4894717904742486
29,admin.,single,high.school,yes,no,telephone,may,mon,1,999,0,nonexistent,-1.8,92.893,-46.2,1.299,5099.1,0,0.1482453479033642,0.1482453479033642
32,admin.,single,university.degree,no,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5793313352017682,0.5793313352017682
40,admin.,single,high.school,yes,no,cellular,may,mon,2,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.39189230246151185,0.39189230246151185
42,technician,divorced,professional.course,no,no,cellular,nov,mon,1,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,0,0.396680288814737,0.396680288814737
28,services,single,high.school,yes,no,cellular,may,tue,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0.49486880957332385,0.49486880957332385
57,retired,married,university.degree,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5348405186321828,0.5348405186321828
30,services,married,high.school,yes,no,telephone,jun,wed,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.514132777947861,0.514132777947861
50,admin.,divorced,basic.9y,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5384714950281702,0.5384714950281702
41,technician,married,professional.course,no,no,telephone,may,mon,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3938806599390197,0.3938806599390197
38,admin.,married,university.degree,yes,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.579122883934083,0.579122883934083
31,technician,married,professional.course,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.48163093390649536,0.48163093390649536
37,technician,married,high.school,yes,no,telephone,jun,tue,3,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5750742497436786,0.5750742497436786
47,management,married,university.degree,no,no,cellular,nov,tue,3,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.3576794630691523,0.3576794630691523
33,technician,married,professional.course,yes,no,cellular,aug,mon,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.581515701720018,0.581515701720018
52,blue-collar,married,basic.4y,no,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,1,0.5430244688685022,0.5430244688685022
34,technician,married,professional.course,yes,yes,cellular,nov,thu,7,999,0,nonexistent,-0.1,93.2,-42.0,4.076,5195.8,1,0.5365094647544856,0.5365094647544856
58,retired,married,university.degree,no,yes,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,1,0.5195406905473986,0.5195406905473986
26,blue-collar,single,basic.9y,yes,yes,telephone,jul,wed,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.3502508843401072,0.3502508843401072
53,blue-collar,married,basic.9y,yes,no,telephone,jun,fri,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5675161602962352,0.5675161602962352
40,admin.,single,university.degree,yes,no,cellular,jul,fri,1,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5854951473055083,0.5854951473055083
49,services,married,basic.6y,no,yes,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.479,5099.1,1,0.5882710323912237,0.5882710323912237
39,unemployed,married,university.degree,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4067080210970672,0.4067080210970672
36,technician,divorced,professional.course,yes,no,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5776275610746476,0.5776275610746476
36,blue-collar,married,basic.9y,no,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.327,5099.1,0,0.39876474190777655,0.39876474190777655
32,admin.,single,university.degree,yes,no,cellular,aug,thu,6,999,0,nonexistent,1.4,93.444,-36.1,4.962,5228.1,0,0.4751038326986554,0.4751038326986554
36,entrepreneur,married,university.degree,yes,no,cellular,may,wed,2,999,0,nonexistent,-1.8,92.893,-46.2,1.334,5099.1,1,0.5722586311214714,0.5722586311214714
50,services,single,high.school,no,no,telephone,jun,mon,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.5007758019336583,0.5007758019336583
45,blue-collar,married,basic.9y,no,no,cellular,apr,fri,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.4508377868683296,0.4508377868683296
39,admin.,married,professional.course,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.41009034948126205,0.41009034948126205
34,technician,married,professional.course,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.4495840948180166,0.4495840948180166
29,technician,married,university.degree,no,yes,telephone,jun,fri,4,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,0,0.4409905735985544,0.4409905735985544
30,services,married,high.school,yes,no,telephone,may,mon,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.44043705233808916,0.44043705233808916
32,blue-collar,married,high.school,no,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,0,0.41050764977266213,0.41050764977266213
33,technician,single,professional.course,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5329545559834038,0.5329545559834038
59,retired,married,university.degree,no,yes,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0.5573375285198577,0.5573375285198577
36,blue-collar,divorced,basic.9y,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5826153819890528,0.5826153819890528
55,technician,married,professional.course,no,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.44515020772689495,0.44515020772689495
39,blue-collar,married,basic.6y,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3859442572876689,0.3859442572876689
39,services,married,high.school,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.3862095174077748,0.3862095174077748
49,services,married,high.school,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4636653971166137,0.4636653971166137
36,blue-collar,single,basic.9y,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5500136527189053,0.5500136527189053
40,blue-collar,single,basic.6y,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.40183362116079374,0.40183362116079374
32,services,married,professional.course,yes,no,cellular,may,tue,3,999,1,failure,-1.8,92.893,-46.2,1.291,5099.1,0,0.48906881506723027,0.48906881506723027
34,blue-collar,married,professional.course,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.4406144959107952,0.4406144959107952
29,student,single,university.degree,yes,no,telephone,may,tue,17,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.19748540092117833,0.19748540092117833
51,technician,married,professional.course,yes,yes,cellular,aug,thu,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5007482903639083,0.5007482903639083
57,services,married,high.school,yes,no,cellular,nov,fri,2,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,1,0.5732979524428057,0.5732979524428057
43,retired,married,basic.4y,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.4574433152901468,0.4574433152901468
35,technician,married,professional.course,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5093189752148756,0.5093189752148756
41,admin.,married,university.degree,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.4986187600948701,0.4986187600948701
57,technician,divorced,university.degree,no,yes,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.319204342351997,0.319204342351997
47,blue-collar,married,high.school,no,yes,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.5196514812296736,0.5196514812296736
37,blue-collar,married,basic.9y,no,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3667198969074448,0.3667198969074448
49,blue-collar,divorced,high.school,no,no,telephone,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.413960889319962,0.413960889319962
39,services,married,high.school,no,no,telephone,jun,fri,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5396797922387112,0.5396797922387112
38,entrepreneur,married,basic.9y,yes,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,0,0.4805503560201988,0.4805503560201988
30,admin.,married,university.degree,yes,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5553236753495688,0.5553236753495688
46,technician,married,professional.course,no,no,cellular,may,fri,2,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.5247105509221804,0.5247105509221804
47,technician,divorced,high.school,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5816148207500669,0.5816148207500669
27,admin.,single,high.school,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.534705882631185,0.534705882631185
33,admin.,married,university.degree,yes,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5543167340852653,0.5543167340852653
34,entrepreneur,married,basic.4y,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5192169405112065,0.5192169405112065
29,admin.,single,basic.9y,yes,no,cellular,may,mon,4,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.44217813605560424,0.44217813605560424
38,technician,single,university.degree,no,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,1,0.5448291840839873,0.5448291840839873
36,services,married,high.school,no,no,telephone,jun,fri,2,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,1,0.5662686000012235,0.5662686000012235
40,technician,married,professional.course,yes,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.4543828941716942,0.4543828941716942
32,admin.,single,university.degree,no,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.496330278550535,0.496330278550535
38,technician,single,high.school,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.41813893190223145,0.41813893190223145
52,management,married,professional.course,yes,no,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.46799134070418286,0.46799134070418286
32,admin.,single,university.degree,yes,yes,cellular,aug,tue,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.3380845560190067,0.3380845560190067
28,technician,divorced,high.school,yes,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5183832041327907,0.5183832041327907
57,management,divorced,high.school,yes,no,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4340195019751507,0.4340195019751507
36,admin.,single,university.degree,yes,no,cellular,jul,thu,8,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.4709590876118883,0.4709590876118883
36,admin.,single,university.degree,yes,no,cellular,nov,tue,1,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,1,0.5035961743067563,0.5035961743067563
51,admin.,married,high.school,no,no,cellular,may,tue,4,999,0,nonexistent,-1.8,92.893,-46.2,1.291,5099.1,1,0.5472707943522646,0.5472707943522646
38,housemaid,married,university.degree,no,no,telephone,jun,mon,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5258913528078681,0.5258913528078681
29,housemaid,single,high.school,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.534705882631185,0.534705882631185
30,services,single,high.school,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.5297508546939367,0.5297508546939367
40,blue-collar,married,professional.course,no,no,telephone,jul,mon,5,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.562808511561564,0.562808511561564
51,services,married,high.school,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.41598902601347443,0.41598902601347443
44,admin.,married,basic.9y,yes,yes,cellular,aug,tue,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5500827797523915,0.5500827797523915
41,unemployed,married,basic.9y,yes,no,telephone,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.5130293661961973,0.5130293661961973
34,technician,married,professional.course,yes,no,cellular,may,thu,1,999,1,failure,-1.8,92.893,-46.2,1.266,5099.1,0,0.3228830626265336,0.3228830626265336
35,housemaid,married,basic.4y,yes,no,cellular,aug,mon,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0.29454609053658937,0.29454609053658937
35,technician,married,professional.course,yes,yes,telephone,jun,mon,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.5247896304914244,0.5247896304914244
27,blue-collar,married,basic.6y,no,no,telephone,may,tue,9,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.2427424493728129,0.2427424493728129
42,blue-collar,married,basic.6y,yes,no,telephone,jun,wed,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5712689415945046,0.5712689415945046
41,admin.,married,university.degree,yes,no,telephone,may,fri,3,999,2,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.09024896729256976,0.09024896729256976
42,blue-collar,married,basic.4y,no,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,1,0.5569496042532872,0.5569496042532872
34,entrepreneur,married,professional.course,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.33783499519376936,0.33783499519376936
49,entrepreneur,married,high.school,no,no,telephone,nov,tue,2,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.2490271309602689,0.2490271309602689
50,management,single,university.degree,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.963,5228.1,0,0.4756310320876251,0.4756310320876251
47,technician,divorced,high.school,yes,no,cellular,aug,wed,3,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5816148207500669,0.5816148207500669
36,self-employed,married,basic.9y,yes,no,cellular,apr,fri,1,999,1,failure,-1.8,93.075,-47.1,1.405,5099.1,0,0.46498772070805944,0.46498772070805944
35,admin.,married,high.school,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.39166023284809914,0.39166023284809914
35,admin.,married,university.degree,no,no,telephone,may,tue,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.39130461683314355,0.39130461683314355
44,technician,divorced,professional.course,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5424620228701715,0.5424620228701715
31,technician,married,professional.course,yes,yes,cellular,aug,fri,4,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5121977947329567,0.5121977947329567
51,blue-collar,married,basic.4y,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.42885591671785633,0.42885591671785633
35,blue-collar,married,high.school,yes,yes,telephone,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5040108780889904,0.5040108780889904
48,services,married,high.school,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5673668919795536,0.5673668919795536
58,blue-collar,married,basic.4y,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.47580458539277465,0.47580458539277465
40,blue-collar,married,basic.6y,no,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.3901809650159011,0.3901809650159011
45,services,married,basic.9y,yes,no,telephone,may,tue,6,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,1,0.5531193246399401,0.5531193246399401
44,blue-collar,married,basic.9y,no,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4124327128921084,0.4124327128921084
40,admin.,married,basic.9y,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3367542396998911,0.3367542396998911
32,technician,single,professional.course,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.4911411383423748,0.4911411383423748
49,services,married,high.school,yes,no,cellular,may,mon,1,999,1,failure,-1.8,92.893,-46.2,1.299,5099.1,0,0.43495469538539927,0.43495469538539927
29,services,married,high.school,yes,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,0,0.3618248957892521,0.3618248957892521
28,admin.,single,university.degree,no,yes,telephone,may,wed,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,1,0.5334519676853353,0.5334519676853353
45,services,divorced,high.school,no,no,telephone,may,fri,8,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,1,0.5459920809483838,0.5459920809483838
30,technician,married,university.degree,yes,no,telephone,may,wed,5,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.2807422430246573,0.2807422430246573
48,self-employed,married,basic.9y,yes,no,telephone,may,tue,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,0,0.29569188341773206,0.29569188341773206
48,technician,married,high.school,no,no,telephone,may,fri,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5046782730864615,0.5046782730864615
51,blue-collar,married,basic.4y,yes,yes,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5176235536720023,0.5176235536720023
57,management,married,university.degree,no,no,cellular,nov,mon,1,999,0,nonexistent,-0.1,93.2,-42.0,4.191,5195.8,1,0.5292667318648528,0.5292667318648528
42,admin.,married,university.degree,no,no,telephone,jun,tue,21,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.19970144685502028,0.19970144685502028
31,admin.,married,high.school,yes,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3227441683424778,0.3227441683424778
37,admin.,married,high.school,yes,yes,telephone,may,fri,2,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.3590914994915472,0.3590914994915472
36,technician,married,professional.course,yes,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.30735310483564743,0.30735310483564743
50,self-employed,married,professional.course,no,no,cellular,jul,thu,7,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.3287263169077238,0.3287263169077238
32,management,single,university.degree,yes,no,telephone,jun,tue,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.4168844309372205,0.4168844309372205
25,blue-collar,single,basic.4y,yes,yes,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,0,0.4479424654938633,0.4479424654938633
29,blue-collar,married,high.school,no,no,telephone,jun,thu,13,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,0,0.3695388777049244,0.3695388777049244
22,services,single,high.school,yes,no,telephone,may,mon,1,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,1,0.5065279452002062,0.5065279452002062
35,blue-collar,divorced,basic.4y,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.3637775990049127,0.3637775990049127
59,retired,married,basic.4y,no,no,cellular,aug,fri,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,0,0.45449550548212614,0.45449550548212614
38,technician,single,university.degree,yes,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5163999594433899,0.5163999594433899
41,technician,married,university.degree,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4104963637157948,0.4104963637157948
43,admin.,married,university.degree,yes,yes,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.5427085904958457,0.5427085904958457
45,admin.,single,high.school,yes,no,cellular,may,tue,2,999,0,nonexistent,-1.8,92.893,-46.2,1.344,5099.1,1,0.5537860750544693,0.5537860750544693
48,admin.,single,university.degree,no,no,cellular,jul,mon,3,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,1,0.5834892254647311,0.5834892254647311
48,services,married,high.school,yes,no,telephone,jun,wed,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.46086907551929235,0.46086907551929235
53,admin.,married,basic.4y,no,no,cellular,aug,fri,2,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5246086989398842,0.5246086989398842
35,blue-collar,married,high.school,yes,no,telephone,jun,tue,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,0,0.35375859876273125,0.35375859876273125
34,admin.,single,university.degree,yes,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5903733640951798,0.5903733640951798
46,admin.,divorced,university.degree,no,no,telephone,jun,thu,2,999,0,nonexistent,1.4,94.465,-41.8,4.866,5228.1,1,0.5561792845769813,0.5561792845769813
36,blue-collar,married,basic.9y,yes,no,cellular,may,wed,2,999,2,failure,-1.8,92.893,-46.2,1.281,5099.1,1,0.5787946686673611,0.5787946686673611
34,admin.,single,basic.6y,no,no,cellular,apr,mon,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,0,0.33751743876917145,0.33751743876917145
36,blue-collar,married,basic.9y,yes,no,telephone,jul,thu,2,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.33574581227452577,0.33574581227452577
38,admin.,single,basic.9y,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,1,0.5689905205839478,0.5689905205839478
30,blue-collar,divorced,basic.9y,yes,no,telephone,may,wed,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.28901912787452166,0.28901912787452166
36,blue-collar,married,high.school,yes,no,cellular,may,fri,1,999,1,failure,-1.8,92.893,-46.2,1.313,5099.1,0,0.36778923724552015,0.36778923724552015
55,blue-collar,married,basic.9y,no,no,cellular,aug,fri,6,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5225733350584169,0.5225733350584169
28,admin.,single,professional.course,no,no,telephone,may,thu,1,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4264836166038426,0.4264836166038426
42,blue-collar,married,basic.4y,no,no,cellular,may,fri,1,999,0,nonexistent,-1.8,92.893,-46.2,1.313,5099.1,1,0.5905161899298091,0.5905161899298091
53,blue-collar,divorced,basic.4y,yes,no,telephone,jun,mon,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,1,0.531882272300076,0.531882272300076
53,services,married,high.school,no,no,cellular,aug,thu,2,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5651574491456494,0.5651574491456494
29,admin.,single,university.degree,no,no,cellular,aug,thu,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,1,0.5263944023365978,0.5263944023365978
26,admin.,single,university.degree,no,no,telephone,jul,mon,7,999,0,nonexistent,1.4,93.918,-42.7,4.962,5228.1,0,0.41907376616077324,0.41907376616077324
24,blue-collar,single,basic.9y,no,no,telephone,may,fri,4,999,1,failure,-1.8,92.893,-46.2,1.25,5099.1,0,0.24156900359822947,0.24156900359822947
56,services,married,high.school,yes,no,telephone,jun,wed,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,0,0.2719801795901272,0.2719801795901272
39,self-employed,married,basic.4y,yes,no,telephone,may,wed,3,999,0,nonexistent,1.1,93.994,-36.4,4.858,5191.0,0,0.3269142687564708,0.3269142687564708
44,blue-collar,married,basic.6y,no,no,telephone,jul,thu,4,999,0,nonexistent,1.4,93.918,-42.7,4.958,5228.1,0,0.3990910346707974,0.3990910346707974
30,blue-collar,married,basic.6y,no,no,telephone,may,thu,3,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,0,0.4039735955158655,0.4039735955158655
40,blue-collar,married,basic.9y,no,no,telephone,jun,thu,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,1,0.556526118090392,0.556526118090392
30,admin.,single,university.degree,yes,no,cellular,aug,wed,1,999,0,nonexistent,1.4,93.444,-36.1,4.964,5228.1,1,0.5866623849433922,0.5866623849433922
43,services,married,high.school,no,no,telephone,may,tue,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.4462494140943749,0.4462494140943749
55,blue-collar,married,basic.4y,yes,yes,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,1,0.5428771719394085,0.5428771719394085
42,management,married,basic.9y,no,no,cellular,jul,thu,1,999,0,nonexistent,1.4,93.918,-42.7,4.968,5228.1,0,0.49476843895574896,0.49476843895574896
30,technician,married,high.school,no,no,cellular,aug,tue,1,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,0,0.3716888921410146,0.3716888921410146
51,blue-collar,married,basic.4y,no,no,cellular,nov,tue,1,999,0,nonexistent,-0.1,93.2,-42.0,4.153,5195.8,0,0.40158278169017797,0.40158278169017797
35,admin.,divorced,university.degree,yes,no,telephone,jun,mon,2,999,0,nonexistent,1.4,94.465,-41.8,4.865,5228.1,0,0.4933262658593361,0.4933262658593361
36,admin.,married,university.degree,yes,no,telephone,may,tue,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.3293958546734618,0.3293958546734618
32,blue-collar,married,basic.9y,no,no,telephone,may,wed,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,1,0.550576295376668,0.550576295376668
44,admin.,single,university.degree,yes,no,telephone,jun,fri,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,1,0.5551333463812249,0.5551333463812249
59,blue-collar,married,basic.9y,no,no,telephone,may,thu,2,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,1,0.5260984598044507,0.5260984598044507
31,technician,married,university.degree,yes,no,cellular,nov,tue,2,999,1,failure,-0.1,93.2,-42.0,4.153,5195.8,0,0.42470241454763,0.42470241454763
41,admin.,married,high.school,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,0,0.4929597770831946,0.4929597770831946
41,blue-collar,married,basic.4y,no,no,telephone,may,fri,1,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,0,0.34675901980818413,0.34675901980818413
